ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,month
8EEAEC75EC6B5326,classic_bike,2021-06-27 20:10:56,2021-06-27 20:24:18,Lake Shore Dr & Diversey Pkwy,TA1309000039,Lincoln Ave & Fullerton Ave,TA1309000058,41.932588,-87.636427,41.925905,-87.64926,member,6
E68CD10B5269D33A,classic_bike,2021-06-21 07:30:44,2021-06-21 07:50:58,Lincoln Ave & Belmont Ave,TA1309000042,Dearborn St & Erie St,13045,41.939365,-87.668385,41.893992,-87.629318,member,6
F3B81D3DBCF0BACA,classic_bike,2021-06-25 14:03:57,2021-06-25 14:33:39,Clark St & Lincoln Ave,13179,Clark St & Winnemac Ave,TA1309000035,41.915689,-87.6346,41.97334764047304,-87.6678554713726,member,6
F85D563AC1E21046,classic_bike,2021-06-29 18:12:12,2021-06-29 18:26:47,Michigan Ave & 18th St,13150,Racine Ave & 18th St,13164,41.857813,-87.62455,41.858166,-87.656495,casual,6
07B9C9A95775A13C,electric_bike,2021-06-27 11:50:18,2021-06-27 12:16:06,Lake Shore Dr & Monroe St,13300,Michigan Ave & Oak St,13042,41.88107033333333,-87.61676733333333,41.9010445,-87.62385266666666,casual,6
252B32292B258F05,classic_bike,2021-06-09 11:00:19,2021-06-09 11:02:53,Ellis Ave & 53rd St,KA1503000052,Kimbark Ave & 53rd St,TA1309000037,41.79933626261,-87.6009581145,41.799568,-87.594747,member,6
5D36E261EFC7659A,electric_bike,2021-06-12 13:00:46,2021-06-12 13:04:31,Milwaukee Ave & Wabansia Ave,13243,Paulina Ave & North Ave,TA1305000037,41.912606333333336,-87.6814805,41.9104045,-87.67016,member,6
0A8CB6A2F4ABA5AB,classic_bike,2021-06-08 20:00:43,2021-06-08 20:18:12,Halsted St & Archer Ave,TA1308000013,Emerald Ave & 28th St,TA1307000153,41.847203,-87.646795,41.84358,-87.645368,member,6
A95E4B8EF5839765,classic_bike,2021-06-29 07:30:07,2021-06-29 07:32:50,Wilton Ave & Diversey Pkwy,TA1306000014,Sheffield Ave & Wrightwood Ave,TA1309000023,41.932418,-87.652705,41.928712,-87.653833,casual,6
AEF86463C75DD52D,classic_bike,2021-06-19 19:00:17,2021-06-19 19:14:10,Halsted St & Clybourn Ave,331,Clark St & Wrightwood Ave,TA1305000014,41.909668,-87.648128,41.929546,-87.643118,member,6
0E033D72751BF9C0,classic_bike,2021-06-05 13:13:04,2021-06-05 13:32:37,Shedd Aquarium,15544,Millennium Park,13008,41.86722595682,-87.6153553902,41.8810317,-87.62408432,casual,6
7FD729E90578DE17,classic_bike,2021-06-15 13:52:23,2021-06-15 13:58:57,Sheffield Ave & Webster Ave,TA1309000033,Sedgwick St & Webster Ave,13191,41.92154,-87.653818,41.922167,-87.638888,member,6
6A5BCC386A901B18,electric_bike,2021-06-08 12:43:49,2021-06-08 12:46:07,Southport Ave & Waveland Ave,13235,,,41.94807033333333,-87.66405516666667,41.95,-87.66,casual,6
8F02EF4D082822E6,classic_bike,2021-06-14 10:01:36,2021-06-14 10:08:43,Ravenswood Ave & Berteau Ave,TA1309000018,Damen Ave & Leland Ave,TA1307000158,41.957921,-87.673567,41.967094,-87.679028,casual,6
59017DEA17AD50E1,electric_bike,2021-06-07 20:16:28,2021-06-07 20:27:58,,,,,41.97,-87.66,41.95,-87.65,casual,6
D2617CE3A3CC998F,docked_bike,2021-06-27 11:32:15,2021-06-27 11:53:15,Southport Ave & Belmont Ave,13229,Elston Ave & Cortland St,TA1305000039,41.939478,-87.663748,41.916433,-87.666746,casual,6
ABAF77D73DFCB530,docked_bike,2021-06-27 17:41:32,2021-06-27 19:02:04,Streeter Dr & Grand Ave,13022,Streeter Dr & Grand Ave,13022,41.892278,-87.612043,41.892278,-87.612043,casual,6
C3ACDB0AD4C0537A,electric_bike,2021-06-17 08:25:49,2021-06-17 08:31:19,Clinton St & Madison St,TA1305000032,Michigan Ave & Lake St,TA1305000011,41.88190983333333,-87.6410265,41.88595183333334,-87.6242615,member,6
F640A63F231475D9,docked_bike,2021-06-06 17:57:03,2021-06-06 18:08:38,Damen Ave & Charleston St,13288,Honore St & Division St,TA1305000034,41.920082,-87.677855,41.903119,-87.673935,casual,6
22B3D6A7374CB696,classic_bike,2021-06-12 20:53:32,2021-06-12 21:01:09,Stave St & Armitage Ave,13266,Damen Ave & Thomas St (Augusta Blvd),TA1307000070,41.917741,-87.691392,41.901315,-87.677409,member,6
B062723ED9679955,classic_bike,2021-06-11 16:43:07,2021-06-11 16:48:06,Wood St & Hubbard St,13432,Ashland Ave & Lake St,13073,41.889899,-87.671473,41.88592,-87.66717,member,6
C2005FD679E8C91A,classic_bike,2021-06-28 18:01:54,2021-06-28 18:17:45,Sheffield Ave & Waveland Ave,TA1307000126,Theater on the Lake,TA1308000001,41.949399,-87.654529,41.926277,-87.630834,casual,6
6FADDB8CC247DD71,electric_bike,2021-06-21 10:53:43,2021-06-21 10:58:59,Broadway & Belmont Ave,13277,Clark St & Grace St,TA1307000127,41.94013783333333,-87.64547733333333,41.95083933333333,-87.65916083333333,member,6
6030C328821B7FFA,electric_bike,2021-06-21 11:39:49,2021-06-21 11:52:12,Paulina St & Flournoy St,KA1504000104,Federal St & Polk St,SL-008,41.873123,-87.6689635,41.872096,-87.62976033333334,member,6
4F4F1A5958CC54DD,classic_bike,2021-06-04 14:53:20,2021-06-04 15:04:22,Oakley Ave & Irving Park Rd,KA1504000158,Ravenswood Ave & Lawrence Ave,TA1309000066,41.95434085219,-87.6860796243,41.96909,-87.674237,casual,6
7CF1F540C5E8910E,classic_bike,2021-06-18 09:26:02,2021-06-18 10:04:55,Lincoln Ave & Waveland Ave,13253,Michigan Ave & Washington St,13001,41.948797,-87.675278,41.8839840647265,-87.6246839761734,member,6
BE9EC25596C12C46,electric_bike,2021-06-02 11:34:00,2021-06-02 11:38:24,Clinton St & Roosevelt Rd,WL-008,Wabash Ave & 9th St,TA1309000010,41.8670315,-87.64111266666667,41.87022866666667,-87.62611666666666,member,6
646DE1C61D3D91D3,electric_bike,2021-06-27 12:28:24,2021-06-27 13:58:05,Humboldt Blvd & Armitage Ave,15651,Michigan Ave & 8th St,623,41.917572,-87.70190466666666,41.872499833333336,-87.623819,casual,6
99E8BBD84AF8B27F,classic_bike,2021-06-01 14:40:49,2021-06-01 15:17:17,University Library (NU),605,Benson Ave & Church St,596,42.052939,-87.673447,42.048214,-87.683485,casual,6
522253B360773343,docked_bike,2021-06-06 18:16:04,2021-06-06 20:09:02,Sheridan Rd & Noyes St (NU),604,Lake Shore Dr & Monroe St,13300,42.058239,-87.677432,41.880958,-87.616743,casual,6
B270364D713F42CC,electric_bike,2021-06-10 18:07:28,2021-06-10 18:11:54,,,Kimbark Ave & 53rd St,TA1309000037,41.8,-87.59,41.79953266666666,-87.594447,casual,6
932C4B1840B639A8,classic_bike,2021-06-17 11:25:15,2021-06-17 11:39:31,Stockton Dr & Wrightwood Ave,13276,Michigan Ave & Oak St,13042,41.93132,-87.638742,41.90096039,-87.62377664,member,6
964B013218909140,electric_bike,2021-06-18 00:27:59,2021-06-18 00:31:46,Halsted St & Roscoe St,TA1309000025,Clark St & Grace St,TA1307000127,41.943714166666666,-87.64891516666667,41.950789666666665,-87.65911283333334,member,6
0DAA48409892141A,classic_bike,2021-06-26 00:03:55,2021-06-26 00:17:58,Wells St & Concord Ln,TA1308000050,Desplaines St & Kinzie St,TA1306000003,41.912133,-87.634656,41.888716036,-87.6444478533,member,6
4498EA55F4EA27C6,electric_bike,2021-06-02 19:01:34,2021-06-02 19:07:59,,,,,41.93,-87.71,41.93,-87.7,casual,6
26286C78506B0BBA,classic_bike,2021-06-09 17:14:38,2021-06-09 17:45:09,Michigan Ave & Oak St,13042,Southport Ave & Roscoe St,13071,41.90096039,-87.62377664,41.943739,-87.66402,member,6
480616E968275095,classic_bike,2021-06-18 15:22:12,2021-06-18 15:55:53,Dearborn St & Monroe St,TA1305000006,Broadway & Belmont Ave,13277,41.881319815,-87.6295209193,41.940106,-87.645451,member,6
4E2F9C2326AB338E,classic_bike,2021-06-19 18:55:05,2021-06-19 19:14:00,Clark St & Lincoln Ave,13179,Racine Ave & Belmont Ave,TA1308000019,41.915689,-87.6346,41.939743,-87.658865,member,6
80BB49F5FC5DBEFF,classic_bike,2021-06-01 13:11:17,2021-06-01 13:24:29,California Ave & Francis Pl (Temp),13259,Logan Blvd & Elston Ave,TA1308000031,41.91849115368695,-87.69742280244827,41.929465,-87.684158,casual,6
89F532E08615CA31,electric_bike,2021-06-12 06:32:30,2021-06-12 06:39:57,,,Rush St & Cedar St,KA1504000133,41.89,-87.64,41.90151133333333,-87.62917183333333,casual,6
1D3AD51FD0549D91,electric_bike,2021-06-06 09:10:36,2021-06-06 09:40:57,Stony Island Ave & 71st St,KA1503000045,Loomis Blvd & 84th St,20121,41.7665065,-87.586449,41.74162833333333,-87.65840433333334,casual,6
ECB9F7A17EA3939A,classic_bike,2021-06-18 18:40:36,2021-06-18 19:03:39,Dearborn St & Erie St,13045,Paulina Ave & North Ave,TA1305000037,41.893992,-87.629318,41.910337,-87.670072,casual,6
9BA51F816475745C,classic_bike,2021-06-11 20:42:51,2021-06-11 20:59:02,Clark St & Lincoln Ave,13179,Lakeview Ave & Fullerton Pkwy,TA1309000019,41.915689,-87.6346,41.925858,-87.638973,casual,6
64FF2A86FEC11938,classic_bike,2021-06-03 17:44:58,2021-06-03 18:03:38,Michigan Ave & Oak St,13042,Lake Shore Dr & Belmont Ave,TA1309000049,41.90096039,-87.62377664,41.940775,-87.639192,member,6
0DB797E5F6919047,classic_bike,2021-06-09 09:04:51,2021-06-09 09:08:42,Ogden Ave & Race Ave,13194,Elizabeth (May) St & Fulton St,13197,41.891795,-87.658751,41.886616486027656,-87.6580399274826,member,6
B6004972F178B3BD,electric_bike,2021-06-25 14:19:27,2021-06-25 14:26:22,Leavitt St & Division St,658,California Ave & North Ave,13258,41.903017166666665,-87.683709,41.910482,-87.69693233333334,member,6
0F2602AD0E72F6A7,electric_bike,2021-06-05 20:24:15,2021-06-05 21:08:04,Kedzie Ave & Palmer Ct,13292,Kedzie Ave & Palmer Ct,13292,41.921519833333335,-87.7073215,41.9215435,-87.70724933333334,member,6
17B992A84C31BA1E,electric_bike,2021-06-18 07:51:19,2021-06-18 07:58:29,Wells St & Huron St,TA1306000012,Clinton St & Washington Blvd,WL-012,41.89479816666667,-87.63459583333334,41.883594333333335,-87.641384,member,6
8A5EA91CCE408CF3,classic_bike,2021-06-27 17:14:28,2021-06-27 17:29:38,Sangamon St & Washington Blvd,13409,Wabash Ave & 9th St,TA1309000010,41.883165,-87.6511,41.870769,-87.625734,casual,6
B511CC6727D345A2,classic_bike,2021-06-02 06:36:24,2021-06-02 06:38:22,Leavitt St & Chicago Ave,18058,Damen Ave & Chicago Ave,13132,41.895501,-87.682017,41.895769,-87.67722,member,6
4C88B907F2B1818C,classic_bike,2021-06-21 17:15:19,2021-06-21 17:30:17,Wacker Dr & Washington St,KA1503000072,Aberdeen St & Jackson Blvd,13157,41.883132,-87.637321,41.87772613,-87.65478743,casual,6
24041EF591D14C99,classic_bike,2021-06-29 05:11:24,2021-06-29 05:15:07,Clark St & Lake St,KA1503000012,Kingsbury St & Kinzie St,KA1503000043,41.88602082773,-87.6308760584,41.88917683258,-87.6385057718,member,6
1562B467004E5C1C,electric_bike,2021-06-25 21:55:44,2021-06-25 22:10:15,Logan Blvd & Elston Ave,TA1308000031,,,41.9294355,-87.68415916666666,41.91,-87.72,member,6
D1445B3D9920C241,classic_bike,2021-06-23 18:12:24,2021-06-23 18:19:17,Benson Ave & Church St,596,Dodge Ave & Church St,600,42.048214,-87.683485,42.048308,-87.698224,member,6
0ADBA7A4A3421913,classic_bike,2021-06-03 07:50:39,2021-06-03 08:01:12,Rush St & Cedar St,KA1504000133,Dearborn St & Adams St,TA1305000005,41.90230870122,-87.627690528,41.8793563587,-87.6297910363,member,6
890E6A38D8FA4D95,electric_bike,2021-06-24 12:13:34,2021-06-24 12:21:31,Leavitt St & North Ave,TA1308000005,Campbell Ave & North Ave,13257,41.91010633333333,-87.682301,41.91039983333334,-87.6896545,member,6
C856F0C0482B3342,classic_bike,2021-06-27 14:48:14,2021-06-27 15:18:17,Millennium Park,13008,Fairbanks Ct & Grand Ave,TA1305000003,41.8810317,-87.62408432,41.89184737210993,-87.62058019638062,casual,6
A89BC96B8ED6C21F,classic_bike,2021-06-10 17:03:49,2021-06-10 17:27:39,Canal St & Jackson Blvd,13138,Western Ave & Walton St,KA1504000103,41.877245,-87.639366,41.89841768945,-87.6865960164,member,6
1ADDB019C3542E32,electric_bike,2021-06-06 22:01:13,2021-06-06 22:34:04,Clarendon Ave & Leland Ave,TA1307000119,Leavitt St & Addison St,KA1504000143,41.968053833333336,-87.65000783333333,41.94661133333334,-87.6834075,casual,6
66F1BD24D08E378E,classic_bike,2021-06-11 12:55:23,2021-06-11 13:04:39,Wells St & Elm St,KA1504000135,Mies van der Rohe Way & Chestnut St,15529,41.903222,-87.634324,41.8985866514,-87.6219152258,member,6
81B5737F3F9A32D8,electric_bike,2021-06-21 15:51:02,2021-06-21 15:56:38,Lakefront Trail & Bryn Mawr Ave,KA1504000152,Broadway & Argyle St,13108,41.984004,-87.65225583333333,41.97383383333333,-87.65978033333333,casual,6
8EFD6EAD89C32195,classic_bike,2021-06-20 11:11:12,2021-06-20 11:36:57,Lake Shore Dr & North Blvd,LF-005,Indiana Ave & Roosevelt Rd,SL-005,41.911722,-87.626804,41.867888,-87.623041,casual,6
F5695763046685F4,classic_bike,2021-06-15 15:04:31,2021-06-15 15:21:00,Kedzie Ave & Palmer Ct,13292,California Ave & Fletcher St,15642,41.921525,-87.707322,41.93842879148,-87.698007756,member,6
AA1A783E86A8CB5B,electric_bike,2021-06-15 08:22:56,2021-06-15 08:32:47,,,,,41.86,-87.67,41.85,-87.69,casual,6
17FA25617DCB988E,classic_bike,2021-06-27 11:22:57,2021-06-27 11:52:14,LaSalle St & Illinois St,13430,Michigan Ave & Oak St,13042,41.890762,-87.631697,41.90096039,-87.62377664,casual,6
2A3FFDDDE84F084A,electric_bike,2021-06-20 17:36:06,2021-06-20 17:48:45,,,,,41.91,-87.67,41.91,-87.66,member,6
2AB0B6E7334E757F,electric_bike,2021-06-12 21:00:11,2021-06-12 21:03:31,Orleans St & Merchandise Mart Plaza,TA1305000022,Kingsbury St & Erie St,13265,41.887888,-87.63720983333333,41.893458,-87.641517,member,6
80FB9EDC0AA9DF76,docked_bike,2021-06-13 03:25:59,2021-06-13 05:54:16,Franklin St & Illinois St,RN-,Franklin St & Illinois St,RN-,41.891023,-87.63548,41.891023,-87.63548,casual,6
3B7B27BBCFE11DE4,classic_bike,2021-06-22 14:46:46,2021-06-22 15:05:55,State St & Kinzie St,13050,Streeter Dr & Grand Ave,13022,41.889187,-87.627754,41.892278,-87.612043,casual,6
082C7FA9844430DE,electric_bike,2021-06-01 19:43:06,2021-06-01 19:48:21,,,,,41.92,-87.71,41.91,-87.7,member,6
49570E3447162B49,electric_bike,2021-06-19 16:22:37,2021-06-19 16:35:27,Leavitt St & Addison St,KA1504000143,Troy St & Elston Ave,15631,41.94660833333333,-87.6834195,41.945231666666665,-87.70658133333333,casual,6
CD95FA95B4179104,classic_bike,2021-06-01 17:02:51,2021-06-01 17:18:01,Ritchie Ct & Banks St,KA1504000134,Broadway & Barry Ave,13137,41.906866,-87.626217,41.93758231600629,-87.6440978050232,casual,6
67DC28C5EF6BBB82,classic_bike,2021-06-27 18:05:41,2021-06-27 18:11:50,Broadway & Granville Ave,15571,Glenwood Ave & Morse Ave,KA1504000175,41.9947796884,-87.6602845349,42.00797192287,-87.6655023944,member,6
6F6FDB03009132F6,electric_bike,2021-06-24 20:03:18,2021-06-24 20:09:28,,,Clark St & Columbia Ave,RP-008,42.0,-87.69,42.004462,-87.672803,member,6
70377E733D8326AE,classic_bike,2021-06-30 17:57:42,2021-06-30 18:08:41,Throop St & Taylor St,13139,Peoria St & Jackson Blvd,13158,41.868968,-87.659141,41.8776415962753,-87.64961779117584,casual,6
6207AE1EE5D1A2F6,classic_bike,2021-06-18 19:55:28,2021-06-18 20:01:49,Blackstone Ave & Hyde Park Blvd,13398,Kimbark Ave & 53rd St,TA1309000037,41.802562,-87.590368,41.799568,-87.594747,member,6
0ED1F3157C277943,electric_bike,2021-06-19 20:45:03,2021-06-19 21:18:16,Fort Dearborn Dr & 31st St,TA1307000048,Fort Dearborn Dr & 31st St,TA1307000048,41.838479166666666,-87.608068,41.83849633333333,-87.60809683333333,casual,6
48635997866AD7D7,classic_bike,2021-06-30 17:18:25,2021-06-30 17:21:49,Sheffield Ave & Webster Ave,TA1309000033,Larrabee St & Webster Ave,13193,41.92154,-87.653818,41.921822,-87.64414,member,6
A8A8D4079EB05CFC,classic_bike,2021-06-10 18:10:57,2021-06-10 18:35:49,Dearborn Pkwy & Delaware Pl,TA1307000128,Larrabee St & Webster Ave,13193,41.898969,-87.629912,41.921822,-87.64414,member,6
A0ED9FA3901925FD,docked_bike,2021-06-02 23:42:14,2021-06-03 00:10:51,Michigan Ave & Oak St,13042,Rush St & Superior St,15530,41.90096,-87.623777,41.895765,-87.625908,casual,6
FFD25C73E5A4365A,classic_bike,2021-06-20 17:01:16,2021-06-20 17:09:17,Lake Shore Dr & Monroe St,13300,Indiana Ave & Roosevelt Rd,SL-005,41.880958,-87.616743,41.867888,-87.623041,casual,6
6104C7F325BEBD42,classic_bike,2021-06-23 18:54:31,2021-06-23 19:02:38,Clarendon Ave & Junior Ter,13389,Paulina St & Montrose Ave,TA1309000021,41.961004,-87.649603,41.961507,-87.671387,casual,6
D01FDB844B0D8BB6,electric_bike,2021-06-16 17:16:17,2021-06-16 17:47:24,Clark St & Wellington Ave,TA1307000136,,,41.936532,-87.64766283333333,41.95,-87.68,member,6
9392DD649F60E616,electric_bike,2021-06-05 09:21:09,2021-06-05 09:23:46,Kimbark Ave & 53rd St,TA1309000037,Blackstone Ave & Hyde Park Blvd,13398,41.79948266666667,-87.59464333333334,41.8025105,-87.59039183333333,member,6
37F8E08273D6F3F3,classic_bike,2021-06-07 11:46:11,2021-06-07 12:19:42,Streeter Dr & Grand Ave,13022,Fort Dearborn Dr & 31st St,TA1307000048,41.892278,-87.612043,41.838556,-87.608218,casual,6
ECACBB8700047F97,electric_bike,2021-06-03 20:18:37,2021-06-03 20:38:29,Lake Shore Dr & North Blvd,LF-005,Dearborn St & Erie St,13045,41.91168166666667,-87.6267805,41.893560666666666,-87.62968316666667,casual,6
4290C5A1A8793096,electric_bike,2021-06-22 05:40:46,2021-06-22 05:43:34,Wentworth Ave & 35th St,KA1503000005,State St & 35th St,TA1307000129,41.830738,-87.6324545,41.83110116666667,-87.62700766666667,member,6
EB6F5D2D53CD8B29,electric_bike,2021-06-14 16:55:23,2021-06-14 17:03:15,Delano Ct & Roosevelt Rd,KA1706005007,Morgan St & 18th St,13163,41.867563,-87.63220183333334,41.85806333333333,-87.65101933333334,member,6
21765D93EBE817F2,classic_bike,2021-06-05 19:30:51,2021-06-05 19:50:20,Franklin St & Chicago Ave,13017,Peoria St & Jackson Blvd,13158,41.896746973093805,-87.63566762208939,41.8776415962753,-87.64961779117584,casual,6
E88EBE996C6F6DE3,electric_bike,2021-06-20 22:49:19,2021-06-20 22:58:40,State St & Pearson St,TA1307000061,Stetson Ave & South Water St,TA1308000029,41.897431833333336,-87.62880783333334,41.887025666666666,-87.62246483333334,member,6
56C2471BB46FDAFE,electric_bike,2021-06-01 17:50:16,2021-06-01 18:10:12,Richmond St & Diversey Ave,15645,,,41.9319145,-87.701218,41.95,-87.66,casual,6
DDED894CE96588A2,classic_bike,2021-06-01 12:48:34,2021-06-01 13:05:40,Albany Ave & Bloomingdale Ave,15655,Western Ave & Division St,13241,41.91402671273,-87.705126462,41.902893,-87.687275,casual,6
6D74AAF93F9DDE07,classic_bike,2021-06-18 17:17:48,2021-06-18 17:43:19,Southport Ave & Wrightwood Ave,TA1307000113,Wells St & Concord Ln,TA1308000050,41.928773,-87.663913,41.912133,-87.634656,casual,6
D1D6A3F36633D980,electric_bike,2021-06-13 16:38:21,2021-06-13 17:34:48,Lake Shore Dr & Wellington Ave,TA1307000041,Broadway & Barry Ave,13137,41.9368,-87.63684116666667,41.93758316666667,-87.64414666666667,casual,6
7163C8C661A11741,classic_bike,2021-06-16 19:59:44,2021-06-16 20:02:14,Wabash Ave & Roosevelt Rd,TA1305000002,Indiana Ave & Roosevelt Rd,SL-005,41.867227,-87.625961,41.867888,-87.623041,member,6
E0A24A463E627ED9,electric_bike,2021-06-06 11:54:59,2021-06-06 12:02:09,Broadway & Cornelia Ave,13278,Broadway & Cornelia Ave,13278,41.94553733333333,-87.646488,41.94551033333333,-87.64646666666667,member,6
C5F54733EE8D4CCB,classic_bike,2021-06-14 20:57:07,2021-06-14 20:59:32,Sheffield Ave & Wellington Ave,TA1307000052,Clark St & Wellington Ave,TA1307000136,41.936266,-87.652662,41.9364968219,-87.6475386582,member,6
B8C47F2105407BBD,classic_bike,2021-06-19 22:39:35,2021-06-19 22:48:48,Green St & Randolph St,13053,Kingsbury St & Kinzie St,KA1503000043,41.883668,-87.64867,41.88917683258,-87.6385057718,member,6
445D3611D5BAE2C3,classic_bike,2021-06-22 21:47:26,2021-06-22 22:12:54,Wabash Ave & Wacker Pl,TA1307000131,St. Clair St & Erie St,13016,41.886875,-87.62603,41.89434513742426,-87.62279838323593,casual,6
01CC5E84E843E84F,docked_bike,2021-06-25 18:53:29,2021-06-25 19:03:57,Sheffield Ave & Wrightwood Ave,TA1309000023,Larrabee St & Webster Ave,13193,41.928712,-87.653833,41.921822,-87.64414,casual,6
8A3DA5E6058295AB,classic_bike,2021-06-06 01:57:23,2021-06-06 02:04:15,Dearborn Pkwy & Delaware Pl,TA1307000128,Kingsbury St & Kinzie St,KA1503000043,41.898969,-87.629912,41.88917683258,-87.6385057718,casual,6
671AF966BC8A2E7B,classic_bike,2021-06-02 18:51:26,2021-06-02 19:17:00,Rush St & Superior St,15530,Broadway & Cornelia Ave,13278,41.89576474564,-87.6259080327,41.945529,-87.646439,member,6
B938722E530244AD,docked_bike,2021-06-28 14:08:03,2021-06-28 14:14:09,Lakeview Ave & Fullerton Pkwy,TA1309000019,Lakeview Ave & Fullerton Pkwy,TA1309000019,41.925858,-87.638973,41.925858,-87.638973,casual,6
2C6EE6F79DB6C1CF,classic_bike,2021-06-16 20:50:17,2021-06-16 21:03:23,Fort Dearborn Dr & 31st St,TA1307000048,Morgan St & 31st St,TA1308000046,41.838556,-87.608218,41.8378,-87.65114,casual,6
85DE35392652F6C7,electric_bike,2021-06-04 22:05:52,2021-06-04 22:09:48,,,Morgan St & Lake St,TA1306000015,41.89,-87.65,41.8854815,-87.65231833333333,casual,6
46E99E1E49192994,classic_bike,2021-06-13 15:14:18,2021-06-13 15:41:20,Clinton St & Tilden St,13037,Wells St & Concord Ln,TA1308000050,41.875885,-87.640795,41.912133,-87.634656,member,6
0E5A356527AAACDA,classic_bike,2021-06-05 08:04:19,2021-06-05 08:20:19,Lake Shore Dr & Belmont Ave,TA1309000049,Lincoln Ave & Fullerton Ave,TA1309000058,41.940775,-87.639192,41.925905,-87.64926,member,6
B6C5AB2075BC1E3C,classic_bike,2021-06-20 15:39:21,2021-06-20 16:14:55,Wabash Ave & Cermak Rd,TA1305000001,Milwaukee Ave & Grand Ave,13033,41.852619,-87.626488,41.891578,-87.648384,casual,6
02959CF98078D739,classic_bike,2021-06-03 18:05:40,2021-06-03 18:41:00,Clark St & Elm St,TA1307000039,Franklin St & Jackson Blvd,TA1305000025,41.902973,-87.63128,41.8777079559,-87.6353211408,casual,6
EAC595D5CBB618D2,electric_bike,2021-06-22 15:50:41,2021-06-22 16:13:16,Field Blvd & South Water St,15534,Cannon Dr & Fullerton Ave,13124,41.8858465,-87.6165385,41.9267015,-87.63451216666667,casual,6
152829C913C9E9C1,electric_bike,2021-06-18 16:05:38,2021-06-18 16:51:52,Streeter Dr & Grand Ave,13022,Marine Dr & Ainslie St,KA1504000171,41.89225833333333,-87.61214566666666,41.97169383333333,-87.64996666666667,casual,6
411E230BBE0FE476,electric_bike,2021-06-10 18:40:16,2021-06-10 18:55:48,Lake Shore Dr & North Blvd,LF-005,Ashland Ave & Blackhawk St,13224,41.91176083333333,-87.62681433333333,41.907142666666665,-87.6670905,member,6
625EE33B7DF443D0,electric_bike,2021-06-12 19:53:44,2021-06-12 20:35:00,Western Ave & Fillmore St,644,Western Ave & Fillmore St,644,41.868602,-87.68627,41.868716,-87.68632733333334,member,6
700A903A1A100002,electric_bike,2021-06-02 23:20:43,2021-06-03 00:10:34,Woodlawn Ave & Lake Park Ave,KA1503000065,Woodlawn Ave & Lake Park Ave,KA1503000065,41.81407316666667,-87.5970345,41.81408316666667,-87.59703916666666,casual,6
FA4280FDA060EC12,classic_bike,2021-06-08 20:43:29,2021-06-08 21:07:01,Streeter Dr & Grand Ave,13022,Stetson Ave & South Water St,TA1308000029,41.892278,-87.612043,41.886835,-87.62232,casual,6
41BFC18BB3DD4BCF,classic_bike,2021-06-13 14:04:33,2021-06-13 15:09:14,Racine Ave & Fullerton Ave,TA1306000026,Greenview Ave & Fullerton Ave,TA1307000001,41.92556258,-87.65840426,41.92533,-87.6658,casual,6
0FA834267CA966E9,classic_bike,2021-06-27 12:16:02,2021-06-27 12:30:55,Sheffield Ave & Kingsbury St,13154,Wood St & Augusta Blvd,657,41.910522,-87.653106,41.899181,-87.6722,casual,6
242E3E1FE1CE5EB6,classic_bike,2021-06-09 06:54:40,2021-06-09 07:02:10,Lake Shore Dr & North Blvd,LF-005,Wells St & Concord Ln,TA1308000050,41.911722,-87.626804,41.912133,-87.634656,member,6
E4CB07B54BAE708E,classic_bike,2021-06-23 16:52:03,2021-06-23 16:55:38,Franklin St & Jackson Blvd,TA1305000025,Canal St & Madison St,13341,41.8777079559,-87.6353211408,41.882091,-87.639833,member,6
3F7C4193E7C58C1E,docked_bike,2021-06-30 09:26:14,2021-06-30 09:32:30,Morgan St & 31st St,TA1308000046,Shields Ave & 31st St,KA1503000038,41.8378,-87.65114,41.838464,-87.635406,casual,6
FE1C5CE940E53443,classic_bike,2021-06-17 11:35:07,2021-06-17 12:34:14,Rush St & Superior St,15530,Clark St & Grace St,TA1307000127,41.89576474564,-87.6259080327,41.95078,-87.659172,casual,6
FF100DB39923E490,electric_bike,2021-06-29 13:21:47,2021-06-29 13:25:28,,,,,41.97,-87.65,41.97,-87.65,casual,6
D03309E7355BBD4D,classic_bike,2021-06-09 17:22:40,2021-06-09 17:54:15,Michigan Ave & Oak St,13042,Sheffield Ave & Waveland Ave,TA1307000126,41.90096039,-87.62377664,41.949399,-87.654529,casual,6
2E45D8CF93AA65AF,electric_bike,2021-06-19 10:13:36,2021-06-19 10:31:24,,,,,41.97,-87.69,41.97,-87.76,casual,6
BF2F310B5F75860E,electric_bike,2021-06-13 15:57:47,2021-06-13 16:15:53,,,Damen Ave & Wellington Ave,13268,41.94,-87.65,41.93595366666667,-87.67845866666667,casual,6
20A1E36727783B2A,docked_bike,2021-06-17 16:16:45,2021-06-17 16:57:08,Lake Shore Dr & North Blvd,LF-005,Stockton Dr & Wrightwood Ave,13276,41.911722,-87.626804,41.93132,-87.638742,casual,6
8C9398835B54DC6C,electric_bike,2021-06-24 11:03:43,2021-06-24 11:13:29,,,Ashland Ave & Division St,13061,41.92,-87.7,41.903608166666665,-87.66790933333333,member,6
