ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,month,start_point,end_point,start_suburb,end_suburb,ride_length_mins,ride_distance_km,ride_speed_kmh,season,ride_at_weekend,date,year_month,time_of_day
46D8CDB553E2F600,docked_bike,2020-11-10 12:15:25,2020-11-10 12:29:07,Clarendon Ave & Junior Ter,245.0,Ravenswood Ave & Lawrence Ave,344.0,41.961,-87.6496,41.9691,-87.6742,member,11,"41.961,-87.6496","41.9691,-87.6742",UPTOWN,LINCOLN SQUARE,13.7,2.228890572447641,9.761564550865582,Fall,Yes,2020-11-10,2020-11,morning
5E8497328B470A43,docked_bike,2021-06-13 18:34:45,2021-06-13 18:50:36,Clarendon Ave & Junior Ter,13389,Ravenswood Ave & Lawrence Ave,TA1309000066,41.961,-87.6496,41.9691,-87.6742,casual,6,"41.961,-87.6496","41.9691,-87.6742",UPTOWN,LINCOLN SQUARE,15.85,2.228890572447641,8.437440652798642,Spring,No,2021-06-13,2021-06,afternoon
BB37E5C06B3BBFD0,classic_bike,2020-12-30 21:49:21,2020-12-30 21:59:13,Wabash Ave & Roosevelt Rd,TA1305000002,LaSalle St & Adams St,KA1503000034,41.8672,-87.626,41.8793,-87.632,member,12,"41.8672,-87.626","41.8793,-87.632",NEAR SOUTH SIDE,LOOP,9.866666666666667,1.433287757656349,8.715939066829149,Winter,Yes,2020-12-30,2020-12,evening
1B9A1C7BEA73FE99,classic_bike,2021-05-17 08:48:14,2021-05-17 09:05:55,Wells St & Concord Ln,TA1308000050,LaSalle St & Adams St,KA1503000034,41.9121,-87.6347,41.8793,-87.632,member,5,"41.9121,-87.6347","41.8793,-87.632",LINCOLN PARK,LOOP,17.683333333333334,3.650020965483875,12.384614020491941,Spring,Yes,2021-05-17,2021-05,morning
79DF4A69C5187999,classic_bike,2021-05-27 12:33:57,2021-05-27 12:40:32,Federal St & Polk St,SL-008,LaSalle St & Adams St,KA1503000034,41.8721,-87.6296,41.8793,-87.632,member,5,"41.8721,-87.6296","41.8793,-87.632",LOOP,LOOP,6.583333333333333,0.8241531651066211,7.51126935287047,Spring,Yes,2021-05-27,2021-05,morning
04E91B6BFCF08DFE,classic_bike,2020-12-30 15:18:30,2020-12-30 15:28:45,Jefferson St & Monroe St,WL-011,LaSalle St & Adams St,KA1503000034,41.8804,-87.6427,41.8793,-87.632,casual,12,"41.8804,-87.6427","41.8793,-87.632",NEAR WEST SIDE,LOOP,10.25,0.8965329680119974,5.247997861533643,Winter,Yes,2020-12-30,2020-12,afternoon
9BDD42A34EBEC751,docked_bike,2020-10-30 08:10:09,2020-10-30 08:19:27,Rush St & Hubbard St,125.0,LaSalle St & Adams St,40.0,41.8902,-87.6262,41.8793,-87.632,member,10,"41.8902,-87.6262","41.8793,-87.632",NEAR NORTH SIDE,LOOP,9.3,1.302873356454286,8.405634557769588,Fall,Yes,2020-10-30,2020-10,morning
8E64F0FCC70889F1,docked_bike,2020-08-18 07:47:44,2020-08-18 07:57:46,Rush St & Hubbard St,125.0,LaSalle St & Adams St,40.0,41.8902,-87.6262,41.8793,-87.632,member,8,"41.8902,-87.6262","41.8793,-87.632",NEAR NORTH SIDE,LOOP,10.033333333333333,1.302873356454286,7.7912692412548665,Summer,Yes,2020-08-18,2020-08,morning
2557EDC76539B0E4,classic_bike,2021-02-11 08:16:36,2021-02-11 08:26:34,Rush St & Hubbard St,KA1503000044,LaSalle St & Adams St,KA1503000034,41.8902,-87.6262,41.8793,-87.632,member,2,"41.8902,-87.6262","41.8793,-87.632",NEAR NORTH SIDE,LOOP,9.966666666666667,1.302873356454286,7.843384754574297,Winter,Yes,2021-02-11,2021-02,morning
0CB94DB7CA0BF7A7,classic_bike,2021-02-23 16:36:54,2021-02-23 16:44:47,Sangamon St & Washington Blvd,13409,LaSalle St & Adams St,KA1503000034,41.8832,-87.6511,41.8793,-87.632,member,2,"41.8832,-87.6511","41.8793,-87.632",NEAR WEST SIDE,LOOP,7.883333333333334,1.6435017891742991,12.50868169350418,Winter,Yes,2021-02-23,2021-02,afternoon
FB1BCF3C4791B63C,electric_bike,2020-11-26 08:55:24,2020-11-26 09:01:13,Lake Shore Dr & North Blvd,268.0,Larrabee St & Armitage Ave,288.0,41.9118,-87.6268,41.9182,-87.6437,member,11,"41.9118,-87.6268","41.9182,-87.6437",LINCOLN PARK,LINCOLN PARK,5.816666666666666,1.5719526316002082,16.21498416550358,Fall,Yes,2020-11-26,2020-11,morning
5B83AA37F28CFCD9,docked_bike,2020-11-19 16:52:52,2020-11-19 16:57:00,Wabash Ave & Roosevelt Rd,59.0,Michigan Ave & 18th St,273.0,41.8672,-87.626,41.8578,-87.6246,member,11,"41.8672,-87.626","41.8578,-87.6246",NEAR SOUTH SIDE,NEAR SOUTH SIDE,4.133333333333334,1.0505146380165087,15.24940603572351,Fall,Yes,2020-11-19,2020-11,afternoon
25921E423199C6CB,docked_bike,2020-10-09 07:06:49,2020-10-09 07:13:27,Wabash Ave & Roosevelt Rd,59.0,Michigan Ave & 18th St,273.0,41.8672,-87.626,41.8578,-87.6246,member,10,"41.8672,-87.626","41.8578,-87.6246",NEAR SOUTH SIDE,NEAR SOUTH SIDE,6.633333333333334,1.0505146380165087,9.502142454420682,Fall,Yes,2020-10-09,2020-10,morning
DA035D50AB2677EA,docked_bike,2020-09-17 19:38:23,2020-09-17 19:42:45,Wabash Ave & Roosevelt Rd,59.0,Michigan Ave & 18th St,273.0,41.8672,-87.626,41.8578,-87.6246,member,9,"41.8672,-87.626","41.8578,-87.6246",NEAR SOUTH SIDE,NEAR SOUTH SIDE,4.366666666666666,1.0505146380165087,14.434552278089432,Fall,Yes,2020-09-17,2020-09,evening
DCF35C46F75E90B2,docked_bike,2020-10-30 09:37:08,2020-10-30 09:52:50,Morgan St & Polk St,241.0,Michigan Ave & 18th St,273.0,41.8717,-87.651,41.8578,-87.6246,member,10,"41.8717,-87.651","41.8578,-87.6246",NEAR WEST SIDE,NEAR SOUTH SIDE,15.7,2.6810323972196515,10.245983683641981,Fall,Yes,2020-10-30,2020-10,morning
75EC40165AC9E428,classic_bike,2021-07-13 07:41:33,2021-07-13 07:51:35,Michigan Ave & 8th St,623,Michigan Ave & 18th St,13150,41.8728,-87.624,41.8578,-87.6246,member,7,"41.8728,-87.624","41.8578,-87.6246",LOOP,NEAR SOUTH SIDE,10.033333333333333,1.6668045998276089,9.967602258105302,Summer,Yes,2021-07-13,2021-07,morning
F91BF73EF26FAEF3,docked_bike,2020-09-11 16:03:41,2020-09-11 16:25:23,Clark St & Lake St,38.0,Michigan Ave & 18th St,273.0,41.886,-87.6309,41.8578,-87.6246,member,9,"41.886,-87.6309","41.8578,-87.6246",LOOP,NEAR SOUTH SIDE,21.7,3.17556125599276,8.780353703205789,Summer,Yes,2020-09-11,2020-09,afternoon
AD426A8F31F4A03B,docked_bike,2020-09-05 10:32:18,2020-09-05 11:04:44,Clark St & Lincoln Ave,141.0,Michigan Ave & 18th St,273.0,41.9157,-87.6346,41.8578,-87.6246,casual,9,"41.9157,-87.6346","41.8578,-87.6246",LINCOLN PARK,NEAR SOUTH SIDE,32.43333333333333,6.484352153960022,11.995718270429641,Summer,No,2020-09-05,2020-09,morning
6AA2C88F93FE8F09,docked_bike,2020-08-01 22:06:59,2020-08-01 22:19:38,Clark St & 9th St (AMLI),394.0,Michigan Ave & 18th St,273.0,41.8708,-87.6312,41.8578,-87.6246,member,8,"41.8708,-87.6312","41.8578,-87.6246",LOOP,NEAR SOUTH SIDE,12.65,1.5444019364903774,7.3252265762389435,Summer,No,2020-08-01,2020-08,evening
09862947C964B781,classic_bike,2021-01-09 14:21:11,2021-01-09 14:31:20,Buckingham Fountain,15541,Michigan Ave & 18th St,13150,41.8765,-87.6205,41.8578,-87.6246,member,1,"41.8765,-87.6205","41.8578,-87.6246",LOOP,NEAR SOUTH SIDE,10.15,2.104730154470453,12.44175460770711,Winter,No,2021-01-09,2021-01,afternoon
E3DA48BB7BCDADE2,docked_bike,2020-10-29 12:11:16,2020-10-29 12:24:40,Wabash Ave & Roosevelt Rd,59.0,Daley Center Plaza,81.0,41.8672,-87.626,41.8842,-87.6296,member,10,"41.8672,-87.626","41.8842,-87.6296",NEAR SOUTH SIDE,LOOP,13.4,1.9117071420362783,8.559882725535575,Fall,Yes,2020-10-29,2020-10,morning
0A6111BD49DB6A9B,classic_bike,2021-07-09 20:02:42,2021-07-09 20:23:29,Michigan Ave & 8th St,623,Daley Center Plaza,TA1306000010,41.8728,-87.624,41.8842,-87.6296,member,7,"41.8728,-87.624","41.8842,-87.6296",LOOP,LOOP,20.783333333333335,1.348838649355922,3.894000912334658,Summer,Yes,2021-07-09,2021-07,evening
8495019D5E307067,docked_bike,2020-08-25 06:54:54,2020-08-25 07:15:21,Clark St & Wrightwood Ave,340.0,Daley Center Plaza,81.0,41.9295,-87.6431,41.8842,-87.6296,member,8,"41.9295,-87.6431","41.8842,-87.6296",LINCOLN PARK,LOOP,20.45,5.154709527063887,15.12384213319478,Summer,Yes,2020-08-25,2020-08,night
19E2F1632005E434,classic_bike,2021-04-23 07:16:08,2021-04-23 07:38:42,Clark St & Wrightwood Ave,TA1305000014,Daley Center Plaza,TA1306000010,41.9295,-87.6431,41.8842,-87.6296,member,4,"41.9295,-87.6431","41.8842,-87.6296",LINCOLN PARK,LOOP,22.566666666666666,5.154709527063887,13.70528382380354,Spring,Yes,2021-04-23,2021-04,morning
35BCD46EB552572F,docked_bike,2021-07-09 19:12:53,2021-07-09 20:42:47,Wabash Ave & Wacker Pl,TA1307000131,Daley Center Plaza,TA1306000010,41.8869,-87.626,41.8842,-87.6296,casual,7,"41.8869,-87.626","41.8842,-87.6296",LOOP,LOOP,89.9,0.423337385955702,0.28253885603272655,Summer,Yes,2021-07-09,2021-07,evening
869CE9B5DACCB94E,classic_bike,2020-12-23 14:56:59,2020-12-23 15:35:53,Daley Center Plaza,TA1306000010,Daley Center Plaza,TA1306000010,41.8842,-87.6296,41.8842,-87.6296,member,12,"41.8842,-87.6296","41.8842,-87.6296",LOOP,LOOP,38.9,0.0,0.0,Winter,Yes,2020-12-23,2020-12,afternoon
F9A9C315343D8D7C,docked_bike,2020-09-01 08:34:30,2020-09-01 08:52:26,Ashland Ave & Division St,210.0,Daley Center Plaza,81.0,41.9034,-87.6678,41.8842,-87.6296,member,9,"41.9034,-87.6678","41.8842,-87.6296",WEST TOWN,LOOP,17.933333333333334,3.8206979524535742,12.783004301889283,Summer,Yes,2020-09-01,2020-09,morning
3C1A33C66CF781FD,docked_bike,2020-11-08 13:53:03,2020-11-08 14:08:37,Dusable Harbor,6.0,Daley Center Plaza,81.0,41.887,-87.6128,41.8842,-87.6296,member,11,"41.887,-87.6128","41.8842,-87.6296",LOOP,LOOP,15.566666666666666,1.4286442843725369,5.506551845547252,Fall,No,2020-11-08,2020-11,afternoon
7103A85CDBEA66E7,docked_bike,2020-10-08 11:23:26,2020-10-08 12:00:11,Millennium Park,90.0,Daley Center Plaza,81.0,41.881,-87.6241,41.8842,-87.6296,casual,10,"41.881,-87.6241","41.8842,-87.6296",LOOP,LOOP,36.75,0.5785630390117205,0.9445927167538293,Fall,Yes,2020-10-08,2020-10,morning
CCA43AF9F8FC93F0,classic_bike,2021-05-13 12:23:04,2021-05-13 12:30:31,Federal St & Polk St,SL-008,Daley Center Plaza,TA1306000010,41.8721,-87.6296,41.8842,-87.6296,member,5,"41.8721,-87.6296","41.8842,-87.6296",LOOP,LOOP,7.45,1.343958108689915,10.823823694146967,Spring,Yes,2021-05-13,2021-05,morning
3403BF44E85D867A,docked_bike,2020-08-04 14:35:34,2020-08-04 15:34:30,Clark St & Randolph St,51.0,Daley Center Plaza,81.0,41.8846,-87.6319,41.8842,-87.6296,casual,8,"41.8846,-87.6319","41.8842,-87.6296",LOOP,LOOP,58.93333333333333,0.19600299193551213,0.19955055740040828,Summer,Yes,2020-08-04,2020-08,afternoon
D53D681B760E8206,docked_bike,2020-11-03 14:20:51,2020-11-03 14:32:47,Mies van der Rohe Way & Chestnut St,145.0,Daley Center Plaza,81.0,41.8986,-87.6219,41.8842,-87.6296,member,11,"41.8986,-87.6219","41.8842,-87.6296",NEAR NORTH SIDE,LOOP,11.933333333333334,1.722360323955803,8.6599122433532,Fall,Yes,2020-11-03,2020-11,afternoon
88468C144B56CF6F,classic_bike,2021-07-01 20:49:45,2021-07-01 21:12:06,Racine Ave & Randolph St,13155,Daley Center Plaza,TA1306000010,41.8841,-87.6568,41.8842,-87.6296,casual,7,"41.8841,-87.6568","41.8842,-87.6296",NEAR WEST SIDE,LOOP,22.35,2.257650941872908,6.0608078976453905,Summer,Yes,2021-07-01,2021-07,evening
B0B960CDA9E579FA,classic_bike,2021-07-14 18:19:48,2021-07-14 18:26:53,Franklin St & Illinois St,RN-,Daley Center Plaza,TA1306000010,41.891,-87.6355,41.8842,-87.6296,casual,7,"41.891,-87.6355","41.8842,-87.6296",NEAR NORTH SIDE,LOOP,7.083333333333333,0.900132466584751,7.624651481659067,Summer,Yes,2021-07-14,2021-07,afternoon
15155E1EAAC2CDF1,docked_bike,2020-10-05 18:53:28,2020-10-05 19:01:04,Clinton St & Madison St,77.0,Daley Center Plaza,81.0,41.8822,-87.6411,41.8842,-87.6296,member,10,"41.8822,-87.6411","41.8842,-87.6296",NEAR WEST SIDE,LOOP,7.6,0.9800323436856785,7.737097450150094,Fall,Yes,2020-10-05,2020-10,afternoon
11567D716535B652,classic_bike,2021-04-03 22:32:53,2021-04-03 23:36:18,Michigan Ave & Madison St,13036,Daley Center Plaza,TA1306000010,41.8821,-87.6251,41.8842,-87.6296,casual,4,"41.8821,-87.6251","41.8842,-87.6296",LOOP,LOOP,63.416666666666664,0.4403574436355784,0.41663253537137507,Spring,No,2021-04-03,2021-04,evening
37DE5915E69CAD50,classic_bike,2021-07-14 18:44:50,2021-07-14 19:05:09,Ashland Ave & Augusta Blvd,13248,Daley Center Plaza,TA1306000010,41.8996,-87.6677,41.8842,-87.6296,member,7,"41.8996,-87.6677","41.8842,-87.6296",WEST TOWN,LOOP,20.316666666666666,3.5949590585729605,10.616778187746233,Summer,Yes,2021-07-14,2021-07,afternoon
2C4B1E16FED79695,classic_bike,2021-03-28 10:15:02,2021-03-28 10:32:39,Adler Planetarium,13431,Daley Center Plaza,TA1306000010,41.8661,-87.6073,41.8842,-87.6296,casual,3,"41.8661,-87.6073","41.8842,-87.6296",NEAR SOUTH SIDE,LOOP,17.616666666666667,2.7328560152382653,9.307740449250478,Spring,No,2021-03-28,2021-03,morning
D97C22FAA186AA63,classic_bike,2021-07-22 06:55:42,2021-07-22 07:05:13,Spaulding Ave & Armitage Ave,15650,Richmond St & Diversey Ave,15645,41.9171,-87.7102,41.9319,-87.7012,casual,7,"41.9171,-87.7102","41.9319,-87.7012",LOGAN SQUARE,LOGAN SQUARE,9.516666666666667,1.8054372511542298,11.382791776103725,Summer,Yes,2021-07-22,2021-07,night
250F507D095EC2A1,classic_bike,2021-07-31 18:41:19,2021-07-31 18:43:22,Elston Ave & Wabansia Ave,TA1309000032,Walsh Park,18067,41.9129,-87.6642,41.9146,-87.668,member,7,"41.9129,-87.6642","41.9146,-87.668",WEST TOWN,LOGAN SQUARE,2.05,0.3674793257480233,10.755492460917756,Summer,No,2021-07-31,2021-07,afternoon
CC264B5B23AB8496,docked_bike,2020-11-27 13:35:03,2020-11-27 13:44:43,Central Park Ave & Bloomingdale Ave,641.0,Walsh Park,628.0,41.9142,-87.7168,41.9146,-87.668,member,11,"41.9142,-87.7168","41.9146,-87.668",LOGAN SQUARE,LOGAN SQUARE,9.666666666666666,4.0487750002676135,25.13032758786795,Fall,Yes,2020-11-27,2020-11,afternoon
49725F39B1575E60,docked_bike,2020-11-03 13:43:30,2020-11-03 13:53:40,Central Park Ave & Bloomingdale Ave,641.0,Walsh Park,628.0,41.9142,-87.7168,41.9146,-87.668,member,11,"41.9142,-87.7168","41.9146,-87.668",LOGAN SQUARE,LOGAN SQUARE,10.166666666666666,4.0487750002676135,23.894409837644936,Fall,Yes,2020-11-03,2020-11,afternoon
ECE2CE6139C1904E,docked_bike,2020-08-19 09:30:28,2020-08-19 09:38:09,Ashland Ave & Augusta Blvd,30.0,Walsh Park,628.0,41.8996,-87.6677,41.9146,-87.668,member,8,"41.8996,-87.6677","41.9146,-87.668",WEST TOWN,LOGAN SQUARE,7.683333333333334,1.6662581294718104,13.01199406962802,Summer,Yes,2020-08-19,2020-08,morning
9FC8A7DD9308EEE3,classic_bike,2021-05-14 08:41:54,2021-05-14 08:50:33,Ashland Ave & Augusta Blvd,13248,Walsh Park,18067,41.8996,-87.6677,41.9146,-87.668,member,5,"41.8996,-87.6677","41.9146,-87.668",WEST TOWN,LOGAN SQUARE,8.65,1.6662581294718104,11.557859857607934,Spring,Yes,2021-05-14,2021-05,morning
E6558C192088BCF8,docked_bike,2020-11-29 20:01:49,2020-11-29 20:49:47,Ellis Ave & 60th St,426.0,Ellis Ave & 60th St,426.0,41.7851,-87.6011,41.7851,-87.6011,casual,11,"41.7851,-87.6011","41.7851,-87.6011",WOODLAWN,WOODLAWN,47.96666666666667,0.0,0.0,Fall,No,2020-11-29,2020-11,evening
0A59179C5B3DFBAC,docked_bike,2020-09-25 23:12:10,2020-09-25 23:39:15,Ellis Ave & 60th St,426.0,Ellis Ave & 60th St,426.0,41.7851,-87.6011,41.7851,-87.6011,casual,9,"41.7851,-87.6011","41.7851,-87.6011",WOODLAWN,WOODLAWN,27.083333333333332,0.0,0.0,Fall,Yes,2020-09-25,2020-09,evening
78A024D044BCFEDC,docked_bike,2021-07-03 21:28:09,2021-07-03 23:04:07,Ellis Ave & 60th St,KA1503000014,Ellis Ave & 60th St,KA1503000014,41.7851,-87.6011,41.7851,-87.6011,casual,7,"41.7851,-87.6011","41.7851,-87.6011",WOODLAWN,WOODLAWN,95.96666666666667,0.0,0.0,Summer,No,2021-07-03,2021-07,evening
CDFCB465214CF0A2,classic_bike,2021-06-09 21:42:51,2021-06-09 21:46:12,University Ave & 57th St,KA1503000071,Ellis Ave & 60th St,KA1503000014,41.7915,-87.5999,41.7851,-87.6011,member,6,"41.7915,-87.5999","41.7851,-87.6011",HYDE PARK,WOODLAWN,3.35,0.7178073445731172,12.85625094757822,Spring,Yes,2021-06-09,2021-06,evening
B2BD6794EC02B8BA,classic_bike,2021-05-25 14:55:23,2021-05-25 14:59:53,University Ave & 57th St,KA1503000071,Ellis Ave & 60th St,KA1503000014,41.7915,-87.5999,41.7851,-87.6011,casual,5,"41.7915,-87.5999","41.7851,-87.6011",HYDE PARK,WOODLAWN,4.5,0.7178073445731172,9.57076459430823,Spring,Yes,2021-05-25,2021-05,afternoon
04D9337594520A57,docked_bike,2021-01-28 17:58:34,2021-01-28 18:03:34,University Ave & 57th St,KA1503000071,Ellis Ave & 60th St,KA1503000014,41.7915,-87.5999,41.7851,-87.6011,casual,1,"41.7915,-87.5999","41.7851,-87.6011",HYDE PARK,WOODLAWN,5.0,0.7178073445731172,8.613688134877407,Winter,Yes,2021-01-28,2021-01,afternoon
3736E706D7707FEF,docked_bike,2020-11-05 19:15:57,2020-11-05 19:21:02,Ellis Ave & 55th St,420.0,Ellis Ave & 60th St,426.0,41.7943,-87.6014,41.7851,-87.6011,member,11,"41.7943,-87.6014","41.7851,-87.6011",HYDE PARK,WOODLAWN,5.083333333333333,1.0221408903655953,12.064613787921783,Fall,Yes,2020-11-05,2020-11,evening
B4273844384C3F39,classic_bike,2021-05-18 21:10:32,2021-05-18 21:15:20,Ellis Ave & 55th St,KA1504000076,Ellis Ave & 60th St,KA1503000014,41.7943,-87.6014,41.7851,-87.6011,casual,5,"41.7943,-87.6014","41.7851,-87.6011",HYDE PARK,WOODLAWN,4.8,1.0221408903655953,12.776761129569941,Spring,Yes,2021-05-18,2021-05,evening
4EDA16F8F5CD10A7,classic_bike,2021-04-16 14:03:16,2021-04-16 14:11:57,Ellis Ave & 55th St,KA1504000076,Ellis Ave & 60th St,KA1503000014,41.7943,-87.6014,41.7851,-87.6011,member,4,"41.7943,-87.6014","41.7851,-87.6011",HYDE PARK,WOODLAWN,8.683333333333334,1.0221408903655953,7.062777745328489,Spring,Yes,2021-04-16,2021-04,afternoon
B2C99CE32EBA9477,classic_bike,2021-03-29 19:46:54,2021-03-29 19:52:56,Ellis Ave & 55th St,KA1504000076,Ellis Ave & 60th St,KA1503000014,41.7943,-87.6014,41.7851,-87.6011,casual,3,"41.7943,-87.6014","41.7851,-87.6011",HYDE PARK,WOODLAWN,6.033333333333333,1.0221408903655953,10.164937031260065,Spring,Yes,2021-03-29,2021-03,evening
25F8C76D0195B84E,classic_bike,2021-01-24 20:59:35,2021-01-24 21:04:14,Ellis Ave & 55th St,KA1504000076,Ellis Ave & 60th St,KA1503000014,41.7943,-87.6014,41.7851,-87.6011,casual,1,"41.7943,-87.6014","41.7851,-87.6011",HYDE PARK,WOODLAWN,4.65,1.0221408903655953,13.188914714394778,Winter,No,2021-01-24,2021-01,evening
15FB5F781B86F837,docked_bike,2020-09-27 23:02:21,2020-09-27 23:13:15,Woodlawn Ave & 55th St,248.0,Ellis Ave & 60th St,426.0,41.7953,-87.5965,41.7851,-87.6011,casual,9,"41.7953,-87.5965","41.7851,-87.6011",HYDE PARK,WOODLAWN,10.9,1.195691106107305,6.581785905177825,Fall,No,2020-09-27,2020-09,evening
6C90FC52A195C8D2,docked_bike,2020-08-06 09:24:08,2020-08-06 09:30:48,Woodlawn Ave & 55th St,248.0,Ellis Ave & 60th St,426.0,41.7953,-87.5965,41.7851,-87.6011,member,8,"41.7953,-87.5965","41.7851,-87.6011",HYDE PARK,WOODLAWN,6.666666666666667,1.195691106107305,10.761219954965744,Summer,Yes,2020-08-06,2020-08,morning
7D3C27D66671B30E,classic_bike,2021-06-24 00:51:28,2021-06-24 01:02:51,Shore Dr & 55th St,TA1308000009,Ellis Ave & 60th St,KA1503000014,41.7952,-87.5807,41.7851,-87.6011,casual,6,"41.7952,-87.5807","41.7851,-87.6011",HYDE PARK,WOODLAWN,11.383333333333333,2.0331803092830434,10.716616564303012,Summer,Yes,2021-06-24,2021-06,night
BE26D3A4C4F94C5A,classic_bike,2021-06-06 18:15:07,2021-06-06 21:20:24,Harper Ave & 59th St,KA1503000070,Ellis Ave & 60th St,KA1503000014,41.7879,-87.5883,41.7851,-87.6011,casual,6,"41.7879,-87.5883","41.7851,-87.6011",HYDE PARK,WOODLAWN,185.28333333333333,1.1085445439944197,0.3589781738220663,Spring,No,2021-06-06,2021-06,afternoon
BA67B504B76E957A,classic_bike,2021-04-25 16:08:47,2021-04-25 16:25:26,Lake Park Ave & 47th St,TA1308000035,Ellis Ave & 60th St,KA1503000014,41.8094,-87.5919,41.7851,-87.6011,member,4,"41.8094,-87.5919","41.7851,-87.6011",KENWOOD,WOODLAWN,16.65,2.8052090800273937,10.108861549648267,Spring,No,2021-04-25,2021-04,afternoon
2EFFAE87F08D3BC6,docked_bike,2021-01-22 14:27:39,2021-01-22 14:38:11,Lake Park Ave & 56th St,TA1309000063,Ellis Ave & 60th St,KA1503000014,41.7932,-87.5878,41.7851,-87.6011,casual,1,"41.7932,-87.5878","41.7851,-87.6011",HYDE PARK,WOODLAWN,10.533333333333333,1.4253488333716082,8.119075633129414,Winter,Yes,2021-01-22,2021-01,afternoon
21E7DC3B79C808F7,docked_bike,2020-11-12 11:04:49,2020-11-12 11:10:47,MLK Jr Dr & Pershing Rd,179.0,Prairie Ave & 43rd St,410.0,41.8246,-87.6168,41.8167,-87.6194,casual,11,"41.8246,-87.6168","41.8167,-87.6194",DOUGLAS,GRAND BOULEVARD,5.966666666666667,0.9036502929912247,9.086986186503935,Fall,Yes,2020-11-12,2020-11,morning
3431D068FEC9EA6D,docked_bike,2020-09-01 13:39:57,2020-09-01 13:47:20,Cottage Grove Ave & 47th St,336.0,Prairie Ave & 43rd St,410.0,41.8099,-87.6068,41.8167,-87.6194,casual,9,"41.8099,-87.6068","41.8167,-87.6194",GRAND BOULEVARD,GRAND BOULEVARD,7.383333333333334,1.2909589933463574,10.490863151347375,Summer,Yes,2020-09-01,2020-09,afternoon
D8FCF752B0A73665,classic_bike,2021-07-12 16:25:36,2021-07-12 16:38:09,May St & Taylor St,13160,May St & Taylor St,13160,41.8695,-87.6555,41.8695,-87.6555,member,7,"41.8695,-87.6555","41.8695,-87.6555",NEAR WEST SIDE,NEAR WEST SIDE,12.55,0.0,0.0,Summer,Yes,2021-07-12,2021-07,afternoon
B2575AA6F529FAFF,classic_bike,2021-04-18 08:51:12,2021-04-18 08:55:41,May St & Taylor St,13160,May St & Taylor St,13160,41.8695,-87.6555,41.8695,-87.6555,member,4,"41.8695,-87.6555","41.8695,-87.6555",NEAR WEST SIDE,NEAR WEST SIDE,4.483333333333333,0.0,0.0,Spring,No,2021-04-18,2021-04,morning
3E56C9329D88E61C,docked_bike,2020-08-10 12:20:39,2020-08-10 12:47:42,Daley Center Plaza,81.0,May St & Taylor St,22.0,41.8842,-87.6296,41.8695,-87.6555,casual,8,"41.8842,-87.6296","41.8695,-87.6555",LOOP,NEAR WEST SIDE,27.05,2.699667685073668,5.988172314396305,Summer,Yes,2020-08-10,2020-08,morning
379E767240F7E9F4,docked_bike,2020-11-06 20:03:22,2020-11-06 22:05:57,May St & Taylor St,22.0,May St & Taylor St,22.0,41.8695,-87.6555,41.8695,-87.6555,casual,11,"41.8695,-87.6555","41.8695,-87.6555",NEAR WEST SIDE,NEAR WEST SIDE,122.58333333333333,0.0,0.0,Fall,Yes,2020-11-06,2020-11,evening
A64CD2129CFAB666,classic_bike,2021-06-07 11:12:04,2021-06-07 11:26:52,State St & Harrison St,SL-007,May St & Taylor St,13160,41.8741,-87.6277,41.8695,-87.6555,casual,6,"41.8741,-87.6277","41.8695,-87.6555",LOOP,NEAR WEST SIDE,14.8,2.3637473908988773,9.582759692833287,Spring,Yes,2021-06-07,2021-06,morning
C2DF4C0AA863DFEE,docked_bike,2020-10-22 18:13:01,2020-10-22 18:20:50,Ashland Ave & 13th St,275.0,May St & Taylor St,22.0,41.8652,-87.6665,41.8695,-87.6555,member,10,"41.8652,-87.6665","41.8695,-87.6555",NEAR WEST SIDE,NEAR WEST SIDE,7.816666666666666,1.0305963288305757,7.910760733027874,Fall,Yes,2020-10-22,2020-10,afternoon
CB5C9C443B2E27F5,docked_bike,2020-08-04 11:12:54,2020-08-04 11:18:43,Paulina St & Flournoy St,383.0,May St & Taylor St,22.0,41.873,-87.6691,41.8695,-87.6555,member,8,"41.873,-87.6691","41.8695,-87.6555",NEAR WEST SIDE,NEAR WEST SIDE,5.816666666666666,1.1940910852403757,12.31727193944227,Summer,Yes,2020-08-04,2020-08,morning
B2C36B558ACEA338,classic_bike,2021-06-08 07:18:27,2021-06-08 07:23:02,Loomis St & Lexington St,13332,May St & Taylor St,13160,41.8722,-87.6615,41.8695,-87.6555,member,6,"41.8722,-87.6615","41.8695,-87.6555",NEAR WEST SIDE,NEAR WEST SIDE,4.583333333333333,0.5814178580393831,7.611288323424652,Spring,Yes,2021-06-08,2021-06,morning
AB8D929DBA8EC154,docked_bike,2020-09-23 12:01:47,2020-09-23 12:05:54,Halsted St & Polk St,108.0,May St & Taylor St,22.0,41.8718,-87.6466,41.8695,-87.6555,member,9,"41.8718,-87.6466","41.8695,-87.6555",NEAR WEST SIDE,NEAR WEST SIDE,4.116666666666666,0.7817800693376872,11.394365383059409,Fall,Yes,2020-09-23,2020-09,morning
